downloaded_utc,layer_title,layer_id,feature_object_id,feature_global_id,geometry_x,geometry_y,attachment_id,attachment_global_id,attachment_name,saved_filename,saved_path,attachment_content_type,download_status,error_message,ObjectID,GlobalID,Group ID,Group Name,Audience,Site Name,Sample Date,Sample Time,Sample ID,Total number of participants,Freshwater body type,What type of Freshwater Body is this?,What is the main land use within 50m?,"You selected other, what is the main land use?",What is the main bank vegetation? (select all that apply),"You selected other, what is the main bank vegetation?",Vegetation cover in/on the water (%),River water-crowfoot (m2),Floating water-plantain (m2),Australian swamp stonecrop (m2),Swamp crassula (m2),Floating pennywort (m2),Himalayan balsam (m2),Invasive species (select all that apply and describe the extent in m3 in the Notes section),Other Invasive species,Is there any of the following on the water surface?,Which of these best describes the dominant form of algae present?,Can you see any litter (including litter caught in vegetation)?,Which of the following sources of plastic pollution can you see?,Are there any pollution sources in the immediate surroundings? (select all that apply),Please describe the other pollution sources,Can you see any of the following water uses right now? (select all that apply),Please describe any other water uses,What aquatic life is there evidence of? (select all that apply),Please describe any other evidence of aquatic life,Has there been any rain during the last 24 hours?,Sample bottle number,Estimate the water flow,Estimate the water level,Estimate the waterway depth (m),Estimate the waterway width (m),Estimate the waterway width (by measuring the widest bank distance at your current location) (m),Water velocity (m/s),Nitrate (mg/L),"If Nitrate >10 mg/L, please enter result",Phosphate (mg/L),Alkalinity,Ammonia,Ammonium (mg/L),Arsenic,Biochemical Oxygen Demand (BOD),Chemical Oxygen Demand (COD),Chlorophyll-a (µg/L),Chromium (mg/L),Conductivity (µS cm-1) Europe,Dissolved oxygen (%),Dissolved oxygen (mg/L),Hardness,Lead (mg/L),Nitrates,Nitrite,Orthophosphates (mg/L),pH,Potassium,Salinity (ppt),Sediment organic matter (%),Total dissolved solids (mg/L),Tryptophan (ppb),Turbidity (NTU),Water temperature (°C),Water quality - Secchi Tube (Turbidity),Estimate the water colour,"You selected other, enter the colour",Anisoptera (Dragonflies),Baetidae (Mayflies - Olives / minnows),Chironomidae (Non-biting midges),Decapoda (Crabs and shrimps),Diptera (True flies),Ephemerellidae (Mayflies - Blue-winged olive),Ephemeridae (Mayflies - Burrowers),Ephemeroptera (Mayflies exc. Baetidae),Gammaridae (Freshwater shrimps),Gastropoda (Snails),Hemiptera & Coleoptera (Bugs and beetles),Heptageniidae (Mayflies - Flat-bodied stone clinger),Hirudinea (Leeches),Odonata (Dragonflies & Damselflies),Oligochaeta (Worms),Plecoptera (Stoneflies),Simuliidae (Blackflies),Trichoptera (Caddisflies - Cased),Trichoptera (Caddisflies - Caseless),Tricladida (Flatworms),Zygoptera (Damselflies),"Dumping activities (appliances, car parts, tyres, building material)","Medical/personal hygiene (condoms, diapers, syringes, tampons/tampon applicators)","Other debris/Items of local concern (discarded food, firework debris, drug paraphernalia, small plastic debris)","Outdoor activities (bait containers, fishing lines, fishing lures, hunting gear)","Shoreline and recreational activities (bags, beverage bottles/cans, 6-pack holders)","Smoking-related activities (cigarettes/cigarette filters, lighters, tobacco wrappers)",What was the most peculiar object found?,Rain events sampling day,What are the atmospheric conditions?,What is the air temperature?,What are the wind conditions?,Total coliform bacteria count (red colonies at 24 hrs),E. coli bacteria count (blue colonies at 48hrs),E. coli sample ID,Faecal coliforms,Photograph of plate,Phytoplankton sample,Sample bottle number.1,Odour,Taste,Borehole/well flowrate,Microplastics sample ID,surveylang,feedback_eng,feedback_core,feedback_swahili,Your results:,-,CreationDate,EditDate,notes,Submitted Date,sort_order_nitrates,sort_order_phosphates,sort_order_turbidity,Feedback Rating,Country,feedback_score,County,RBD_NAME,MNCAT_NAME,Nitrate (mg/L) MID,Phosphate (mg/L) MID,Photo URL,x,y,image_path,local_image_path,image_exists,binary_label,binary_label_name,image_readable,image_error,split
2025-11-27T05:27:53Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7667,4e2ada6a-c5f0-4700-80ff-67d9924f9d66,-0.0649721312556153,50.90718498269788,6662,bdb329ac-d6d4-4573-a8a6-8552528c8906,photo-20250428-215732.JPG,Feature_7667_Attachment_6662_photo-20250428-215732.JPG,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7667_Attachment_6662_photo-20250428-215732.JPG,image/jpeg,success,,351197,4e2ada6a-c5f0-4700-80ff-67d9924f9d66,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Bevern Stream,4/27/2025 11:00:00 AM,17:07,,2,Stream,,Grassland_shrub,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2-0.5,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:13 AM,4/29/2025 9:12:13 AM,,4/28/2025 9:03:39 PM,2,2,0,Good,England,1,East Sussex,South East,Adur and Ouse,0.35,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7667/attachments/6662,-0.0649721312556153,50.9071849826979,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7667_Attachment_6662_photo-20250428-215732.JPG,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7667_Attachment_6662_photo-20250428-215732.JPG,True,0,Acceptable,True,,train
2025-11-27T05:28:01Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7669,b7809b32-edbb-4c50-8aaf-75a1a5363d84,-3.53983025971913,52.45068894718777,6663,1a36906b-8b83-4269-8129-3381249389fc,IMG_20250428_165037.jpg,Feature_7669_Attachment_6663_IMG_20250428_165037.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7669_Attachment_6663_IMG_20250428_165037.jpg,image/jpeg,success,,351226,b7809b32-edbb-4c50-8aaf-75a1a5363d84,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Afon Hafren River Severn Llanidloes centre,4/28/2025 11:00:00 AM,16:50,,1,River,,Rural_residential,,Trees_shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2-0.5,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:14 AM,4/29/2025 9:12:14 AM,,4/28/2025 9:05:45 PM,2,1,0,Good,Wales,1,Powys,Severn,Severn Uplands,0.35,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7669/attachments/6663,-3.53983025971913,52.4506889471878,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7669_Attachment_6663_IMG_20250428_165037.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7669_Attachment_6663_IMG_20250428_165037.jpg,True,0,Acceptable,True,,val
2025-11-27T05:28:09Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7670,3b1e48a1-2e42-4833-96a8-57fefdd9e39d,-2.918526673968216,51.06968007739479,6664,96358642-970f-4183-b9c3-543996b5bc60,photo-20250428-215855.jpg,Feature_7670_Attachment_6664_photo-20250428-215855.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7670_Attachment_6664_photo-20250428-215855.jpg,image/jpeg,success,,351176,3b1e48a1-2e42-4833-96a8-57fefdd9e39d,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Parrett,4/28/2025 11:00:00 AM,19:06,,5,River,,Rural_residential,,"Trees_shrubs,Grass_small_plants,Concrete_impermeable_surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:13 AM,4/29/2025 9:12:13 AM,None visible. The sample point lies just after the confluence of the River Parrett and the River Tone. ,4/28/2025 9:05:54 PM,6,3,0,Poor,England,3,Somerset,South West,South West TraC,7.5,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7670/attachments/6664,-2.91852667396822,51.0696800773948,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7670_Attachment_6664_photo-20250428-215855.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7670_Attachment_6664_photo-20250428-215855.jpg,True,1,Unacceptable,True,,train
2025-11-27T05:28:17Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7671,b7ac4c3b-6fd5-486f-85f4-a17b60b720d5,-0.6384458330944369,52.91392814677798,6665,9883273b-46b1-437d-8f58-e422fd154ee9,PXL_20250428_184927507~2.jpg,Feature_7671_Attachment_6665_PXL_20250428_184927507~2.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7671_Attachment_6665_PXL_20250428_184927507~2.jpg,image/jpeg,success,,351294,b7ac4c3b-6fd5-486f-85f4-a17b60b720d5,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Witham,4/28/2025 11:00:00 AM,22:03,,28,River,,Urban_green_space,,"Trees_shrubs,Grass_small_plants,Bare_soil",,,,,,,,,,,Floating_algae,,,,,,,,,,,,,,,,,,>10,,0.2-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,"Your dataset indicates that this waterbody has a poor ecological status. Elevated nitrate and phosphate concentrations indicate high nutrient loading from the surrounding catchment, creating conditions of eutrophication. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ",,,,,4/29/2025 9:12:14 AM,4/29/2025 9:12:14 AM,,4/28/2025 9:06:00 PM,7,5,0,Poor,England,3,Lincolnshire,Anglian,Witham,10.0,0.35,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7671/attachments/6665,-0.638445833094437,52.913928146778,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7671_Attachment_6665_PXL_20250428_184927507~2.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7671_Attachment_6665_PXL_20250428_184927507~2.jpg,True,1,Unacceptable,True,,train
2025-11-27T05:28:25Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7672,056ee617-00bc-412a-8e9e-95f6043f7df4,-0.6373596533405445,52.91558781968015,6666,f2e2c810-5247-4149-8917-ae73b0d8baf7,PXL_20250428_185715933~2.jpg,Feature_7672_Attachment_6666_PXL_20250428_185715933~2.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7672_Attachment_6666_PXL_20250428_185715933~2.jpg,image/jpeg,success,,351277,056ee617-00bc-412a-8e9e-95f6043f7df4,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Witham,4/28/2025 11:00:00 AM,19:45,,28,River,,Urban_green_space,,"Trees_shrubs,Grass_small_plants,Bare_soil,Concrete_impermeable_surface",,,,,,,,,,,Floating_algae,,,,,,,,,,,,,,,,,,>10,,0.2-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,"Your dataset indicates that this waterbody has a poor ecological status. Elevated nitrate and phosphate concentrations indicate high nutrient loading from the surrounding catchment, creating conditions of eutrophication. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ",,,,,4/29/2025 9:12:14 AM,4/29/2025 9:12:14 AM,,4/28/2025 9:09:03 PM,7,5,0,Poor,England,3,Lincolnshire,Anglian,Witham,10.0,0.35,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7672/attachments/6666,-0.637359653340544,52.9155878196801,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7672_Attachment_6666_PXL_20250428_185715933~2.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7672_Attachment_6666_PXL_20250428_185715933~2.jpg,True,1,Unacceptable,True,,val
2025-11-27T05:28:33Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7673,ae6342ca-054f-4a3b-8b64-162089943c6f,-1.617406715720506,50.82446443624182,6667,c86945f5-bd5a-4df9-8c10-a3f21fb9645d,Puttles Bridge.jpg,Feature_7673_Attachment_6667_Puttles Bridge.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7673_Attachment_6667_Puttles Bridge.jpg,image/jpeg,success,,351076,ae6342ca-054f-4a3b-8b64-162089943c6f,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Puttles Bridge, Ober Water, Brockenhurst",4/28/2025 11:00:00 AM,16:40,,4,River,,Forest,,"Trees_shrubs,Grass_small_plants,Bare_soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:12 AM,4/29/2025 9:12:12 AM,,4/28/2025 9:09:12 PM,1,1,0,Good,England,1,Hampshire,South East,New Forest,0.1,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7673/attachments/6836,-1.61740671572051,50.8244644362418,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7673_Attachment_6667_Puttles Bridge.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7673_Attachment_6667_Puttles Bridge.jpg,True,0,Acceptable,True,,val
2025-11-27T05:28:34Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7673,ae6342ca-054f-4a3b-8b64-162089943c6f,-1.617406715720506,50.82446443624182,6836,39fbef08-d577-4c5f-8c1f-b8c1e0d24573,E coli Puttles.jpeg,Feature_7673_Attachment_6836_E coli Puttles.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7673_Attachment_6836_E coli Puttles.jpeg,image/jpeg,success,,351076,ae6342ca-054f-4a3b-8b64-162089943c6f,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Puttles Bridge, Ober Water, Brockenhurst",4/28/2025 11:00:00 AM,16:40,,4,River,,Forest,,"Trees_shrubs,Grass_small_plants,Bare_soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:12 AM,4/29/2025 9:12:12 AM,,4/28/2025 9:09:12 PM,1,1,0,Good,England,1,Hampshire,South East,New Forest,0.1,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7673/attachments/6836,-1.61740671572051,50.8244644362418,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7673_Attachment_6836_E coli Puttles.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7673_Attachment_6836_E coli Puttles.jpeg,True,0,Acceptable,True,,val
2025-11-27T05:28:42Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7674,3144876f-f26b-44ed-8297-f5c37bde9156,-6.673813795702515,54.69331523475751,6668,451b8e38-7be0-488a-848b-6034204c8afe,20250428_194014.jpg,Feature_7674_Attachment_6668_20250428_194014.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7674_Attachment_6668_20250428_194014.jpg,image/jpeg,success,,351458,3144876f-f26b-44ed-8297-f5c37bde9156,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Ballymully River,4/28/2025 11:00:00 AM,13:45,,1,River,,Mixed_agricultural,,"Grass_small_plants,Bare_soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5-1,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:17 AM,4/29/2025 9:12:17 AM,,4/28/2025 9:10:45 PM,3,2,0,Good,Northern Ireland,1,,Neagh Bann,Ballinderry,0.75,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7674/attachments/6668,-6.67381379570251,54.6933152347575,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7674_Attachment_6668_20250428_194014.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7674_Attachment_6668_20250428_194014.jpg,True,0,Acceptable,True,,val
2025-11-27T05:28:50Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7675,3cc95adb-eb05-4a6a-8134-b7f2ebd17b86,-1.460877091370044,51.56511760695219,6669,1210d187-6796-484b-886c-b0d906a7e878,ee96f6c7-5c3a-470b-ace9-a7731bda1740.jpeg,Feature_7675_Attachment_6669_ee96f6c7-5c3a-470b-ace9-a7731bda1740.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7675_Attachment_6669_ee96f6c7-5c3a-470b-ace9-a7731bda1740.jpeg,image/jpeg,success,,351338,3cc95adb-eb05-4a6a-8134-b7f2ebd17b86,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Point 1: Letcombe Brook cress beds,4/28/2025 11:00:00 AM,19:45,,3,Stream,,Rural_residential,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:15 AM,4/29/2025 9:12:15 AM,Cress beds are just up stream from the source of the letcombe brook,4/28/2025 9:11:19 PM,5,2,0,Poor,England,3,Oxfordshire,Thames,Gloucestershire and the Vale,3.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7675/attachments/6669,-1.46087709137004,51.5651176069522,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7675_Attachment_6669_ee96f6c7-5c3a-470b-ace9-a7731bda1740.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7675_Attachment_6669_ee96f6c7-5c3a-470b-ace9-a7731bda1740.jpeg,True,1,Unacceptable,True,,train
2025-11-27T05:28:58Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7676,7111198b-ff4b-4086-851e-42110fd8d06b,-0.6372928787860629,52.9166632251118,6670,bc1a8aed-a5d3-422c-857d-93d9174dfa8f,PXL_20250428_190821750~2.jpg,Feature_7676_Attachment_6670_PXL_20250428_190821750~2.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7676_Attachment_6670_PXL_20250428_190821750~2.jpg,image/jpeg,success,,351144,7111198b-ff4b-4086-851e-42110fd8d06b,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Witham,4/28/2025 11:00:00 AM,19:57,,28,River,,Urban_green_space,,"Trees_shrubs,Grass_small_plants,Concrete_impermeable_surface",,,,,,,,,,,Floating_algae,,,,,,,,,,,,,,,,,,>10,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:13 AM,4/29/2025 9:12:13 AM,,4/28/2025 9:11:32 PM,7,2,0,Poor,England,3,Lincolnshire,Anglian,Witham,10.0,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7676/attachments/6670,-0.637292878786063,52.9166632251118,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7676_Attachment_6670_PXL_20250428_190821750~2.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7676_Attachment_6670_PXL_20250428_190821750~2.jpg,True,1,Unacceptable,True,,train
2025-11-27T05:29:06Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7678,5b59d6e7-e7fb-4716-8f21-5d2723b219d6,0.08152782151196274,51.78037187039251,6671,4525d893-d089-436c-81d3-5b68a3a268a5,IMG-20250425-WA0011.jpg,Feature_7678_Attachment_6671_IMG-20250425-WA0011.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7678_Attachment_6671_IMG-20250425-WA0011.jpg,image/jpeg,success,,351182,5b59d6e7-e7fb-4716-8f21-5d2723b219d6,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Parndon Mill Lock, River Stort",4/25/2025 11:00:00 AM,13:45,,10,Canal,,Urban_green_space,,Concrete_impermeable_surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:13 AM,4/29/2025 9:12:13 AM,,4/28/2025 9:13:16 PM,6,2,0,Poor,England,3,Essex,Thames,Lee Upper,7.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7678/attachments/6671,0.0815278215119627,51.7803718703925,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7678_Attachment_6671_IMG-20250425-WA0011.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7678_Attachment_6671_IMG-20250425-WA0011.jpg,True,1,Unacceptable,True,,train
2025-11-27T05:29:14Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,7679,705fa8d5-fd85-4fbf-877b-721528511aa5,-3.125838964310073,52.58021363900231,6672,8e5ede42-40a0-47cd-84db-69548e6f8954,IMG_20250428_180356ArgaeHall.jpg,Feature_7679_Attachment_6672_IMG_20250428_180356ArgaeHall.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_7679_Attachment_6672_IMG_20250428_180356ArgaeHall.jpg,image/jpeg,success,,351219,705fa8d5-fd85-4fbf-877b-721528511aa5,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Afon Hafren River Severn near Argae Hall, Montgomery",4/28/2025 11:00:00 AM,18:16,,1,River,,Grassland_shrub,,Trees_shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5-1,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,4/29/2025 9:12:14 AM,4/29/2025 9:12:14 AM,,4/28/2025 9:13:16 PM,3,3,0,Good,England,1,Shropshire,Severn,Severn Uplands,0.75,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/7679/attachments/6672,-3.12432458831162,52.5796550670434,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_7679_Attachment_6672_IMG_20250428_180356ArgaeHall.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_7679_Attachment_6672_IMG_20250428_180356ArgaeHall.jpg,True,0,Acceptable,True,,train
